comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
FG0045:FG0565	0.616	1	1	2	1	1	1	3	0	1	2	1	2	1	3	0.772	0.246	0.838	0.64	0.526	1.0	0.364	0.0	0.407	0.326	0.604	0.389	0.894	0.318
FG0045:FG0566	0.587	1	1	1	1	2	1	1	2	1	3	2	1	2	2	0.188	0.754	0.065	0.36	0.459	1.0	0.253	0.724	0.831	0.324	0.398	0.391	0.454	0.364
FG0045:FG0573	0.607	1	1	1	1	1	1	2	1	1	1	1	1	1	2	0.228	1.0	0.063	0.36	0.159	0.53	0.256	1.0	0.831	0.655	0.602	0.611	0.894	0.318
FG0045:FG0589	0.58	0	1	1	1	2	1	1	1	1	2	1	1	2	2	0.0	1.0	0.164	0.212	0.474	0.327	0.129	0.735	1.0	0.367	0.302	0.611	0.673	0.364
FG0045:FG0590	0.566	1	3	1	1	2	1	1	1	2	1	1	2	2	2	0.772	0.206	0.063	0.64	0.526	1.0	0.253	0.551	0.169	0.655	0.872	0.269	0.374	0.376
FG0045:FG0593	0.442	1	1	2	2	2	0	1	1	1	2	1	3	1	3	0.772	0.721	0.144	0.373	0.387	0.0	0.747	0.559	0.052	0.655	0.218	0.313	0.176	0.245
FG0045:KH004_2_019_H9/	0.558	1	0	2	1	1	1	1	0	1	1	1	1	1	2	0.772	0.0	0.838	0.64	0.526	1.0	0.253	0.0	0.831	0.655	0.398	0.611	0.894	0.261
FG0045:Mal31/	0.441	1	1	1	1	1	0	1	1	1	1	1	1	1	2	0.228	1.0	0.063	0.36	0.474	0.0	0.747	1.0	0.169	0.345	0.602	0.389	0.106	0.364
FG0050:FG0052	0.804	1	1	1	1	1	1	1	2	1	1	1	1	1	2	0.793	0.461	0.789	0.113	0.778	1.0	1.0	0.394	1.0	1.0	1.0	1.0	1.0	0.353
FG0050:FG0061	0.474	1	1	2	0	1	1	2	1	1	1	2	2	2	2	0.179	0.225	0.427	0.0	0.903	1.0	0.7	0.268	0.172	0.605	0.225	0.08	0.397	0.534
FG0050:FG0062	0.573	1	1	1	1	1	1	2	1	1	1	2	1	3	2	0.383	1.0	0.144	0.674	0.224	1.0	0.779	0.732	0.355	0.203	0.627	0.741	0.15	0.376
FG0050:FG0063	0.55	1	1	0	1	3	0	2	1	1	2	0	2	3	2	1.0	0.379	0.0	0.887	0.324	0.0	0.272	0.732	0.738	0.518	0.0	0.589	0.332	0.466
FG0050:FG0066	0.447	1	1	1	1	2	1	1	1	1	1	1	2	1	1	0.212	0.76	0.526	0.682	0.498	0.241	1.0	0.732	0.872	0.136	0.262	0.266	0.417	0.09
FG0050:FG0070	0.452	0	1	1	0	1	1	2	1	1	1	0	1	1	2	0.0	0.76	0.393	0.0	0.222	0.774	0.779	0.732	0.492	1.0	0.0	0.145	0.569	0.254
FG0050:FG0074	0.315	1	1	1	1	1	1	1	1	0	1	0	1	1	2	0.302	0.33	0.547	1.0	0.064	0.142	0.858	0.073	0.0	0.554	0.0	0.145	0.35	0.273
FG0050:FG0080	0.502	1	1	1	1	0	1	1	1	1	1	1	2	0	2	1.0	0.554	0.174	0.426	0.0	1.0	0.858	0.732	0.534	0.544	0.136	0.451	0.0	0.466
FG0050:FG0081	0.454	1	0	1	1	1	1	1	1	0	1	0	1	1	2	0.516	0.0	0.113	0.784	0.778	0.271	0.386	0.547	0.0	0.331	0.0	0.855	0.411	0.466
FG0050:FG0087	0.63	1	1	1	1	0	1	1	2	1	1	0	1	1	2	1.0	1.0	1.0	1.0	0.0	1.0	0.858	0.532	1.0	1.0	0.0	0.263	0.467	0.422
FG0050:FG0100	0.455	1	2	1	1	0	1	1	1	1	2	0	2	1	1	0.78	0.446	1.0	0.28	0.0	1.0	0.427	0.288	1.0	0.594	0.0	0.216	0.377	0.192
FG0050:FG0120	0.495	1	1	1	0	1	1	1	1	2	2	2	0	1	2	0.556	0.357	1.0	0.0	0.445	0.601	0.466	0.732	0.38	0.233	0.367	0.0	1.0	0.253
FG0050:FG0123	0.586	1	0	1	0	1	1	1	1	0	1	1	1	1	2	0.638	0.0	0.471	0.0	0.123	1.0	0.858	0.732	0.0	1.0	0.22	0.612	1.0	0.376
FG0050:FG0126	0.469	2	0	1	0	2	1	1	1	1	1	1	1	1	2	0.306	0.0	0.131	0.0	0.408	0.247	0.389	0.732	0.796	0.735	0.917	0.145	0.527	0.353
FG0050:FG0127	0.326	1	1	1	1	2	0	2	2	0	1	0	1	2	2	0.416	0.261	1.0	0.384	0.222	0.0	0.311	0.631	0.0	0.409	0.0	0.243	0.366	0.107
FG0050:FG0131	0.608	0	1	0	1	1	2	1	1	1	2	1	1	2	2	0.0	0.542	0.0	0.597	0.778	0.56	0.445	0.534	1.0	0.831	0.348	0.855	0.251	0.376
FG0050:FG0136	0.522	1	1	0	0	1	0	1	1	1	1	1	2	2	2	0.599	0.228	0.0	0.0	0.222	0.0	0.422	0.732	0.268	0.682	0.786	0.486	0.813	0.371
FG0050:FG0146	0.477	1	2	1	0	2	2	1	1	1	1	1	1	1	3	1.0	0.456	0.631	0.0	0.264	0.381	0.765	0.268	0.183	0.482	0.347	0.145	0.783	0.294
FG0050:FG0156	0.502	1	0	2	1	2	0	1	1	1	1	2	2	2	2	1.0	0.0	0.322	0.485	0.778	0.0	1.0	0.732	0.395	0.179	0.442	0.257	0.454	0.181
FG0050:FG0158	0.499	0	0	1	1	1	2	1	1	1	2	1	1	1	3	0.0	0.0	0.251	0.094	0.131	0.502	0.858	0.339	0.757	0.508	0.373	0.145	1.0	0.353
FG0050:FG0168	0.737	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1.0	1.0	0.678	1.0	0.0	0.716	1.0	0.732	1.0	0.923	0.482	0.318	1.0	0.466
FG0050:FG0169	0.573	1	1	1	1	2	0	1	2	2	1	0	1	3	2	0.383	0.576	0.591	0.283	0.408	0.0	0.154	0.599	0.363	1.0	0.0	0.855	0.381	0.534
FG0050:FG0170	0.538	1	1	2	1	2	1	1	2	1	2	1	2	2	2	0.331	0.673	0.557	0.384	0.43	1.0	0.568	0.284	0.233	0.473	1.0	0.184	0.271	0.353
FG0050:FG0177	0.501	1	1	0	0	1	1	1	1	1	1	1	1	1	3	0.138	1.0	0.0	0.0	0.222	0.447	0.342	0.606	1.0	1.0	0.069	0.777	0.385	0.353
FG0050:FG0178	0.529	1	0	1	1	1	2	1	1	0	1	1	1	1	2	1.0	0.0	0.581	0.554	0.778	0.255	0.858	0.268	0.0	1.0	0.837	0.145	1.0	0.09
FG0050:FG0180	0.671	1	0	1	2	2	1	1	1	1	1	1	2	1	2	0.331	0.0	0.807	0.381	0.55	0.542	0.858	0.268	0.814	1.0	1.0	0.656	1.0	0.12
FG0050:FG0181	0.558	1	0	0	0	2	2	1	1	1	1	2	1	1	2	0.451	0.0	0.0	0.0	0.328	0.42	0.858	0.268	1.0	1.0	0.215	0.385	1.0	0.28
FG0050:FG0182	0.57	1	0	1	0	2	1	1	3	1	1	1	2	2	3	1.0	0.0	1.0	0.0	0.387	1.0	0.858	0.352	0.399	0.223	0.916	0.211	0.423	0.271
FG0050:FG0183	0.596	1	1	1	1	2	1	1	2	0	1	1	1	1	2	1.0	0.196	1.0	0.654	0.387	0.535	0.142	0.468	0.0	1.0	0.321	0.855	0.577	0.466
FG0050:FG0184	0.43	1	1	0	1	1	1	1	1	0	2	0	2	0	2	1.0	0.75	0.0	1.0	1.0	0.419	0.777	0.268	0.0	0.632	0.0	0.181	0.0	0.353
FG0050:FG0186	0.479	1	1	1	1	1	0	1	2	0	2	1	2	1	2	0.544	0.54	0.735	1.0	0.45	0.0	0.142	0.253	0.0	0.409	0.522	0.168	1.0	0.353
FG0050:FG0189	0.527	1	0	1	1	1	0	1	1	0	1	1	1	1	2	1.0	0.0	0.136	1.0	0.778	0.0	0.44	0.858	0.0	0.233	0.84	0.855	0.311	0.376
FG0050:FG0198	0.627	1	0	2	1	1	1	1	1	2	1	1	1	1	2	1.0	0.0	0.524	0.611	0.222	0.652	0.858	0.615	0.08	0.522	1.0	0.592	0.93	0.376
FG0050:FG0220	0.562	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1.0	0.641	0.669	0.127	0.222	1.0	0.858	0.268	0.255	0.249	0.864	0.543	0.372	0.353
FG0050:FG0221	0.555	0	0	1	0	1	2	2	1	2	1	1	2	1	2	0.0	0.0	1.0	0.0	0.319	0.197	0.804	0.187	0.354	0.127	1.0	0.46	1.0	0.376
FG0050:FG0232	0.524	0	2	1	1	2	0	1	2	2	1	1	3	1	2	0.0	0.439	1.0	0.374	0.273	0.0	0.858	0.358	0.351	0.062	0.59	0.192	0.626	0.534
FG0050:FG0260	0.476	0	1	2	0	1	1	1	1	1	1	2	2	1	2	0.0	0.392	0.472	0.0	0.502	0.348	0.162	0.567	0.695	0.418	0.211	0.611	0.659	0.422
FG0050:FG0261	0.604	0	1	1	1	2	1	1	1	1	1	1	3	1	2	0.0	0.41	0.381	1.0	0.778	0.1	0.858	0.556	0.623	0.265	0.63	0.401	0.786	0.376
FG0050:FG0264	0.509	0	2	2	0	1	1	0	1	1	3	1	2	2	2	0.0	0.333	0.602	0.0	0.778	0.91	0.0	0.268	0.689	0.263	0.59	0.145	0.472	0.353
FG0050:FG0266	0.435	1	0	0	1	1	1	2	2	0	0	1	2	1	2	0.887	0.0	0.0	0.641	0.778	1.0	0.779	0.268	0.0	0.0	0.398	0.145	0.556	0.353
FG0050:FG0268	0.46	0	1	1	0	2	1	1	2	1	1	0	1	1	2	0.0	1.0	0.332	0.0	0.222	0.167	0.142	0.732	1.0	0.828	0.0	0.145	1.0	0.253
FG0050:FG0272	0.598	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1.0	0.621	0.676	0.121	0.107	0.29	0.858	0.268	0.108	0.88	0.498	0.855	1.0	0.353
FG0050:FG0288	0.668	2	0	1	1	2	1	2	2	1	1	2	1	2	3	0.507	0.0	1.0	1.0	0.319	0.061	0.44	0.732	1.0	1.0	0.346	0.145	0.538	0.534
FG0050:FG0290	0.607	1	2	1	1	1	1	1	2	1	1	2	3	1	3	0.416	0.637	1.0	0.36	0.123	1.0	0.105	0.483	1.0	0.854	0.15	0.291	0.545	0.353
FG0050:FG0292	0.531	0	1	1	1	1	1	1	2	1	1	2	2	2	2	0.0	0.451	1.0	1.0	0.222	0.116	0.719	0.651	1.0	0.527	0.472	0.499	0.164	0.139
FG0050:FG0293	0.67	0	2	1	1	2	0	1	2	1	2	2	1	1	3	0.0	0.436	1.0	1.0	0.565	0.0	0.754	0.479	0.676	0.523	0.412	0.855	0.419	0.376
FG0050:FG0295	0.627	2	1	2	1	1	2	1	2	2	1	2	1	2	2	0.472	0.568	0.667	0.632	0.222	0.296	0.142	0.512	0.137	1.0	0.17	0.855	0.659	0.466
FG0050:FG0307	0.476	1	1	1	1	1	1	1	1	0	1	1	2	0	3	0.218	0.591	0.678	0.127	0.314	1.0	0.238	0.59	0.0	1.0	0.179	0.531	0.0	0.45
FG0050:FG0309	0.518	1	0	1	1	2	0	1	1	2	1	1	1	1	3	0.543	0.0	1.0	0.269	0.454	0.0	0.142	0.268	0.752	0.786	0.343	0.145	1.0	0.353
FG0050:FG0350	0.457	1	1	0	1	2	1	1	3	0	2	0	2	2	3	0.331	0.764	0.0	0.2	0.778	0.292	0.832	0.421	0.0	0.287	0.0	0.433	0.341	0.271
FG0050:FG0356	0.589	1	1	1	2	2	0	2	2	1	1	1	1	2	2	1.0	0.599	0.676	0.63	0.511	0.0	0.244	0.578	0.13	1.0	0.448	0.555	0.444	0.427
FG0050:FG0358	0.561	0	2	1	1	1	1	1	1	1	2	0	1	1	2	0.0	0.536	1.0	0.842	0.778	0.553	0.142	0.083	0.93	0.615	0.0	0.089	1.0	0.466
FG0050:FG0362	0.576	1	0	1	1	1	1	1	2	1	1	1	1	2	3	0.549	0.0	1.0	0.392	0.107	0.417	0.858	0.238	1.0	1.0	1.0	0.145	0.702	0.09
FG0050:FG0370	0.477	0	1	2	1	1	0	1	1	1	1	0	1	2	2	0.0	0.679	0.473	0.661	0.222	0.0	0.858	0.732	1.0	0.267	0.0	1.0	0.114	0.353
FG0050:FG0391	0.395	0	1	1	1	1	0	2	0	1	1	2	2	1	2	0.0	1.0	0.155	1.0	0.222	0.0	0.345	0.0	0.67	0.282	0.551	0.288	0.189	0.353
FG0050:FG0410	0.435	0	1	1	1	1	1	1	2	1	1	0	1	2	2	0.0	0.25	1.0	0.603	0.413	0.481	0.858	0.182	0.391	1.0	0.0	0.145	0.176	0.353
FG0050:FG0438	0.473	1	1	1	1	1	0	1	2	0	1	1	1	1	2	0.186	0.75	0.174	0.603	0.222	0.0	0.476	0.33	0.0	1.0	0.128	0.553	1.0	0.215
FG0050:FG0444	0.469	1	1	0	0	2	0	1	1	0	1	1	1	1	2	0.484	1.0	0.0	0.0	0.693	0.0	0.858	0.732	0.0	0.93	0.23	0.339	0.54	0.466
FG0050:FG0447	0.516	1	1	1	0	1	0	1	1	1	1	2	2	1	1	0.494	0.307	1.0	0.0	0.222	0.0	0.858	0.732	1.0	0.756	0.529	0.628	0.576	0.09
FG0050:FG0467	0.628	1	1	2	1	1	0	1	1	1	1	1	1	2	2	1.0	1.0	0.543	0.834	0.222	0.0	0.424	0.268	0.548	0.075	0.791	1.0	0.47	0.466
FG0050:FG0474	0.546	0	1	0	1	1	1	1	2	1	1	2	2	2	2	0.0	0.74	0.0	0.552	0.15	0.829	0.342	0.291	0.19	1.0	0.484	0.526	0.528	0.534
FG0050:FG0477	0.352	0	0	0	1	1	0	2	1	2	2	1	2	1	2	0.0	0.0	0.0	0.699	0.209	0.0	0.142	0.178	0.38	0.554	0.173	0.328	0.281	0.353
FG0050:FG0478	0.507	1	1	0	1	1	1	1	2	1	2	1	2	3	2	1.0	1.0	0.0	0.077	0.222	1.0	0.858	0.268	0.86	0.494	0.215	0.49	0.282	0.059
FG0050:FG0479	0.411	1	1	0	1	2	1	2	1	0	2	1	0	2	2	1.0	0.76	0.0	0.268	0.432	0.568	0.283	0.094	0.0	0.508	0.433	0.0	0.371	0.22
FG0050:FG0485	0.565	1	1	0	1	3	1	1	1	1	1	1	2	1	2	0.539	0.352	0.0	0.836	0.246	0.845	0.858	0.549	0.779	0.21	0.471	0.145	0.866	0.353
FG0050:FG0487	0.585	1	2	1	1	1	2	2	2	1	2	1	2	1	3	0.306	0.315	1.0	1.0	0.778	0.138	0.858	0.571	0.328	0.371	0.531	0.145	0.37	0.353
FG0050:FG0490	0.607	1	1	1	0	1	1	1	2	1	1	1	2	1	2	1.0	0.741	0.639	0.0	0.222	0.419	1.0	0.399	0.289	0.39	0.455	0.223	1.0	0.534
FG0050:FG0516	0.535	1	0	1	1	1	1	1	2	1	2	2	1	2	3	1.0	0.0	0.31	1.0	0.522	0.429	0.858	0.532	0.608	0.327	0.437	0.317	0.303	0.353
FG0050:FG0518	0.52	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1.0	0.117	0.205	0.732	0.222	0.25	0.526	0.842	0.765	0.081	0.87	0.434	0.324	0.353
FG0050:FG0521	0.343	1	1	1	2	0	1	2	1	1	1	0	1	0	2	0.351	1.0	0.5	0.303	0.0	0.202	0.277	0.268	0.372	1.0	0.0	0.5	0.0	0.215
FG0050:FG0529	0.588	0	2	1	1	1	1	1	1	1	2	1	3	2	2	0.0	0.457	1.0	0.421	0.222	1.0	0.46	0.589	0.789	0.29	0.623	0.145	0.685	0.353
FG0050:FG0530	0.481	1	1	1	1	1	2	1	1	0	1	0	0	1	3	0.416	1.0	0.841	1.0	0.512	0.53	0.142	0.732	0.0	1.0	0.0	0.0	0.268	0.376
FG0050:FG0538	0.685	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1.0	1.0	0.862	0.37	0.222	0.142	0.858	0.638	0.134	0.739	1.0	0.855	0.572	0.353
FG0050:FG0549	0.542	1	1	1	1	2	0	1	1	1	1	1	1	0	3	0.178	0.608	1.0	0.881	0.406	0.0	0.858	1.0	0.251	1.0	1.0	0.145	0.0	0.353
FG0050:FG0551	0.511	1	1	1	1	0	1	1	1	2	0	1	1	1	2	0.549	0.648	0.741	0.584	0.0	1.0	0.509	0.268	0.43	0.0	0.346	0.855	0.759	0.127
FG0050:FG0560	0.404	0	1	0	0	1	0	1	2	0	1	1	2	1	2	0.0	0.868	0.0	0.0	0.778	0.0	1.0	0.183	0.0	0.465	0.448	0.145	0.515	0.353
FG0050:FG0565	0.647	1	1	1	1	1	1	2	1	1	2	0	1	1	3	1.0	0.754	1.0	1.0	0.222	1.0	0.617	0.268	0.576	0.326	0.0	0.532	1.0	0.318
FG0050:FG0566	0.518	1	1	0	0	2	1	1	2	1	2	1	2	2	2	0.416	0.246	0.0	0.0	0.068	1.0	0.142	0.456	1.0	0.324	0.635	0.188	0.559	0.353
FG0050:FG0573	0.475	0	0	0	0	2	1	2	1	1	1	0	1	1	2	0.0	0.0	0.0	0.0	0.685	0.53	0.251	0.732	1.0	1.0	0.0	0.145	1.0	0.215
FG0050:FG0589	0.475	1	0	1	1	1	1	0	1	1	1	1	1	2	2	0.28	0.0	0.099	0.148	0.623	0.327	0.0	1.0	0.866	0.367	0.904	0.145	0.673	0.353
FG0050:FG0590	0.533	1	3	0	1	1	1	1	2	1	1	2	2	1	3	1.0	0.28	0.0	1.0	0.115	1.0	0.142	0.365	0.063	1.0	0.412	0.509	0.374	0.353
FG0050:FG0593	0.484	1	1	1	2	2	0	1	1	1	1	1	2	1	2	1.0	0.279	0.144	0.529	0.296	0.0	0.858	0.291	0.117	0.71	0.386	0.31	0.282	0.647
FG0050:KH004_2_019_H9/	0.708	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1.0	1.0	1.0	1.0	0.222	1.0	0.142	0.268	1.0	1.0	1.0	0.145	1.0	0.376
FG0050:Mal31/	0.291	0	0	0	0	1	0	1	1	0	0	0	1	0	2	0.0	0.0	0.0	0.0	0.778	0.0	0.858	0.732	0.0	0.0	0.0	0.855	0.0	0.353
FG0052:FG0061	0.574	0	2	3	1	2	1	2	1	1	1	2	2	2	2	0.0	0.539	0.427	0.887	0.805	1.0	0.671	0.606	0.172	0.605	0.225	0.122	0.397	0.369
FG0052:FG0062	0.459	1	1	2	2	1	1	1	1	1	1	2	1	3	0	0.177	0.461	0.211	0.326	0.445	1.0	0.925	0.394	0.355	0.203	0.627	0.712	0.15	0.0
FG0052:FG0063	0.472	1	2	1	0	2	0	2	1	1	2	0	2	3	1	0.793	0.539	0.211	0.0	0.324	0.0	0.272	0.394	0.738	0.518	0.0	0.589	0.332	0.621
FG0052:FG0066	0.482	0	1	2	2	2	1	2	1	1	1	1	2	1	1	0.0	0.222	0.526	0.318	0.72	0.241	0.83	0.394	0.872	0.136	0.262	0.266	0.417	0.624
FG0052:FG0070	0.521	1	1	1	1	0	1	2	1	1	1	0	1	1	1	0.207	0.222	0.183	0.887	0.0	0.774	0.779	0.394	0.492	1.0	0.0	0.166	0.569	0.901
FG0052:FG0074	0.398	1	2	2	1	1	1	1	1	0	1	0	1	1	1	0.525	0.307	0.547	0.113	0.158	0.142	0.83	0.411	0.0	0.554	0.0	0.166	0.35	0.92
FG0052:FG0080	0.492	1	2	2	1	1	1	1	1	1	1	1	2	0	1	0.793	0.461	0.211	0.428	0.253	1.0	0.83	0.394	0.534	0.544	0.136	0.451	0.0	0.659
FG0052:FG0081	0.42	2	1	2	1	1	1	1	1	0	1	0	1	1	1	0.516	0.539	0.211	0.115	1.0	0.271	0.358	0.209	0.0	0.331	0.0	0.834	0.411	0.642
FG0052:FG0087	0.508	1	1	1	1	1	1	1	2	1	1	0	2	1	3	0.793	0.461	0.789	0.113	0.184	1.0	0.83	0.194	1.0	1.0	0.0	0.097	0.467	0.246
FG0052:FG0100	0.512	1	2	1	2	1	1	1	1	1	2	0	2	1	2	0.573	0.554	0.789	0.307	0.201	1.0	0.398	0.05	1.0	0.594	0.0	0.216	0.377	0.274
FG0052:FG0120	0.573	2	1	1	1	1	1	1	1	2	2	2	1	1	1	0.487	0.182	0.789	0.887	0.197	0.601	0.437	0.394	0.38	0.233	0.367	0.053	1.0	0.899
FG0052:FG0123	0.592	2	1	1	1	1	1	1	1	0	1	1	1	1	1	0.638	0.539	0.26	0.887	0.103	1.0	0.83	0.395	0.0	1.0	0.22	0.59	1.0	0.5
FG0052:FG0126	0.586	2	1	2	1	1	1	1	1	1	1	1	1	1	1	0.168	0.539	0.211	0.887	0.408	0.247	0.361	0.394	0.796	0.735	0.917	0.166	0.527	1.0
FG0052:FG0127	0.391	2	1	1	1	1	0	2	2	0	1	0	2	2	1	0.416	0.278	0.789	0.503	0.078	0.0	0.311	0.394	0.0	0.409	0.0	0.243	0.366	0.754
FG0052:FG0131	0.584	1	2	1	2	1	2	1	1	1	2	1	1	2	1	0.207	0.272	0.211	0.403	1.0	0.56	0.416	0.203	1.0	0.831	0.348	0.834	0.251	0.56
FG0052:FG0136	0.548	2	2	1	1	0	0	1	1	1	1	1	2	2	2	0.518	0.244	0.211	0.887	0.0	0.0	0.394	0.394	0.268	0.682	0.786	0.49	0.813	0.615
FG0052:FG0146	0.545	1	1	1	1	2	2	1	1	1	1	1	1	1	1	0.793	0.797	0.421	0.887	0.486	0.381	0.765	0.606	0.183	0.482	0.347	0.166	0.783	0.573
FG0052:FG0156	0.478	1	1	2	1	1	0	2	1	1	1	2	2	2	1	0.793	0.539	0.286	0.36	0.902	0.0	0.83	0.394	0.395	0.179	0.442	0.257	0.454	0.276
FG0052:FG0158	0.567	1	1	2	1	1	2	1	0	1	2	1	1	1	1	0.207	0.539	0.251	0.793	0.091	0.502	0.83	0.0	0.757	0.508	0.373	0.166	1.0	0.785
FG0052:FG0168	0.608	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0.793	0.461	0.467	0.113	0.24	0.716	0.83	0.394	1.0	0.923	0.482	0.296	1.0	0.499
FG0052:FG0169	0.476	1	2	1	2	1	0	1	2	2	1	0	1	3	1	0.177	0.461	0.381	0.717	0.408	0.0	0.126	0.261	0.363	1.0	0.0	0.834	0.381	0.336
FG0052:FG0170	0.623	2	2	2	2	2	1	1	2	1	2	1	2	2	1	0.331	0.461	0.557	0.445	0.43	1.0	0.54	0.282	0.233	0.473	1.0	0.184	0.271	1.0
FG0052:FG0177	0.524	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0.069	0.461	0.211	0.887	0.0	0.447	0.314	0.259	1.0	1.0	0.069	0.777	0.385	0.818
FG0052:FG0178	0.656	1	1	2	1	1	2	1	1	0	1	1	1	1	1	0.793	0.539	0.581	0.333	1.0	0.255	0.83	0.606	0.0	1.0	0.837	0.166	1.0	0.733
FG0052:FG0180	0.799	2	1	1	2	2	1	1	1	1	1	1	2	1	1	0.331	0.539	1.0	0.273	0.772	0.542	0.83	0.606	0.814	1.0	1.0	0.618	1.0	0.767
FG0052:FG0181	0.592	2	1	1	1	1	2	1	1	1	1	2	1	1	1	0.451	0.539	0.211	0.887	0.328	0.42	0.83	0.606	1.0	1.0	0.215	0.35	1.0	0.095
FG0052:FG0182	0.589	1	1	1	1	1	1	1	2	1	1	1	2	2	2	0.793	0.539	0.789	0.887	0.387	1.0	0.83	0.834	0.399	0.223	0.916	0.168	0.423	0.227
FG0052:FG0183	0.566	1	2	1	1	2	1	1	3	0	1	1	1	1	1	0.793	0.539	0.789	0.233	0.417	0.535	0.17	0.294	0.0	1.0	0.321	0.834	0.577	0.553
FG0052:FG0184	0.406	1	2	1	1	1	1	1	1	0	2	0	2	0	2	0.793	0.461	0.211	0.113	0.77	0.419	0.749	0.606	0.0	0.632	0.0	0.181	0.0	0.502
FG0052:FG0186	0.535	1	2	2	1	1	0	1	2	0	2	1	2	1	1	0.337	0.461	0.735	0.113	0.672	0.0	0.17	0.184	0.0	0.409	0.522	0.168	1.0	1.0
FG0052:FG0189	0.474	1	1	2	1	1	0	1	2	0	1	1	1	1	1	0.793	0.539	0.211	0.113	1.0	0.0	0.412	0.394	0.0	0.233	0.84	0.834	0.311	0.574
FG0052:FG0198	0.508	1	1	2	1	0	1	1	1	2	1	1	2	1	0	0.793	0.539	0.313	0.276	0.0	0.652	0.83	0.277	0.08	0.522	1.0	0.592	0.93	0.0
FG0052:FG0220	0.631	1	2	2	1	1	1	1	1	2	2	1	1	1	2	0.793	0.221	0.669	0.76	0.184	1.0	0.83	0.606	0.255	0.249	0.864	0.543	0.372	0.846
FG0052:FG0221	0.632	1	1	1	1	1	2	1	1	2	1	1	2	1	1	0.207	0.539	0.789	0.887	0.541	0.197	1.0	0.525	0.354	0.127	1.0	0.422	1.0	0.404
FG0052:FG0232	0.473	1	2	1	2	1	0	1	2	2	1	1	3	1	2	0.207	0.099	0.789	0.626	0.388	0.0	0.83	0.295	0.351	0.062	0.59	0.192	0.626	0.343
FG0052:FG0260	0.549	1	2	2	1	2	1	1	1	1	1	2	2	1	2	0.207	0.539	0.262	0.887	0.502	0.348	0.133	0.228	0.695	0.418	0.211	0.611	0.659	0.32
FG0052:FG0261	0.49	1	2	2	1	1	1	1	1	1	1	1	3	1	0	0.207	0.539	0.381	0.113	0.872	0.1	0.83	0.218	0.623	0.265	0.63	0.401	0.786	0.0
FG0052:FG0264	0.611	1	3	2	1	1	1	0	1	1	3	1	2	2	2	0.207	0.291	0.602	0.887	1.0	0.91	0.0	0.606	0.689	0.263	0.59	0.166	0.472	0.636
FG0052:FG0266	0.562	2	1	1	1	1	1	2	2	0	0	1	2	1	1	0.793	0.539	0.211	0.247	1.0	1.0	0.779	0.606	0.0	0.0	0.398	0.166	0.556	1.0
FG0052:FG0268	0.548	1	1	2	1	1	1	1	2	1	1	0	1	1	1	0.207	0.461	0.332	0.887	0.092	0.167	0.17	0.394	1.0	0.828	0.0	0.166	1.0	0.899
FG0052:FG0272	0.69	1	1	1	2	1	2	1	1	1	1	3	1	1	1	0.793	0.082	0.465	0.48	0.18	0.29	0.83	0.606	0.108	0.88	0.498	0.834	1.0	1.0
FG0052:FG0288	0.545	2	1	1	1	1	1	2	2	1	1	2	1	2	2	0.319	0.539	0.789	0.113	0.319	0.061	0.411	0.394	1.0	1.0	0.346	0.166	0.538	0.369
FG0052:FG0290	0.574	2	2	1	1	1	1	1	2	1	1	2	3	1	1	0.416	0.269	0.789	0.527	0.098	1.0	0.077	0.369	1.0	0.854	0.15	0.291	0.545	0.699
FG0052:FG0292	0.559	1	1	1	1	0	1	1	2	1	1	2	2	2	1	0.207	1.0	0.789	0.113	0.0	0.116	0.719	0.394	1.0	0.527	0.472	0.499	0.164	0.786
FG0052:FG0293	0.575	1	1	1	1	2	0	1	2	1	2	2	2	1	1	0.207	0.777	0.789	0.113	0.787	0.0	0.725	0.394	0.676	0.523	0.412	0.481	0.419	0.406
FG0052:FG0295	0.57	2	2	2	1	0	2	1	2	2	1	2	1	2	1	0.38	0.461	0.457	0.256	0.0	0.296	0.17	0.488	0.137	1.0	0.17	0.834	0.659	0.615
FG0052:FG0307	0.488	0	2	2	1	1	1	1	1	0	1	1	2	0	2	0.0	0.461	0.678	0.76	0.536	1.0	0.238	0.247	0.0	1.0	0.179	0.531	0.0	0.321
FG0052:FG0309	0.611	2	1	1	2	2	0	1	1	2	1	1	1	1	1	0.543	0.539	0.789	0.731	0.676	0.0	0.17	0.606	0.752	0.786	0.343	0.166	1.0	0.748
