comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
HI0028.F1:HI0124.F2	0.517	1	3	2	2	1	3	1	2	1	1	2	1	2	4	1.0	0.439	0.487	0.399	0.363	0.319	0.284	0.299	0.135	0.167	0.483	0.517	0.14	0.258
HI0028.F1:HI0125.F2	0.547	1	2	1	2	1	2	1	1	1	1	2	1	0	4	1.0	0.358	1.0	0.728	0.637	0.681	1.0	0.477	0.087	0.167	0.254	1.0	0.0	0.166
HI0028.F1:HI0126.F2	0.571	1	2	1	1	2	1	2	2	1	1	3	1	2	3	1.0	0.298	1.0	0.142	0.363	0.586	0.568	0.311	0.306	0.833	0.483	0.608	0.086	0.404
HI0028.F1:HI0127.F2	0.65	1	0	1	2	2	2	1	2	1	1	2	1	2	4	1.0	0.0	0.269	0.842	0.637	0.319	0.834	0.497	1.0	0.167	0.307	1.0	0.474	0.261
HI0028.F1:HI0129.F2	0.493	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1.0	0.702	1.0	0.842	0.637	0.143	1.0	0.477	0.36	0.177	0.483	0.052	0.167	0.346
HI0028.F1:HI0130.F2	0.538	1	1	1	1	1	2	1	2	0	1	2	1	0	2	0.657	0.298	0.866	0.842	0.637	0.586	1.0	0.286	0.0	0.167	0.594	1.0	0.0	0.258
HI0028.F1:HI0131.F2	0.548	0	1	1	2	2	2	1	3	2	2	2	1	1	3	0.0	0.298	0.612	0.158	0.637	0.199	1.0	0.372	0.213	0.434	0.483	0.512	0.66	0.258
HI0028.F1:HI0132.F2	0.558	0	1	1	1	1	1	1	2	1	2	2	2	0	3	0.0	0.702	1.0	0.842	0.637	0.586	1.0	0.477	0.162	0.206	0.483	0.446	0.0	0.414
HI0028.F1:HI0134.F2	0.524	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1.0	0.298	0.397	0.108	0.637	0.586	1.0	0.233	0.362	0.167	0.483	1.0	0.279	0.329
HI0028.F1:HI0136.F2	0.64	2	1	1	1	2	1	1	2	2	1	2	2	1	3	0.691	0.702	1.0	0.842	0.637	0.729	0.789	0.523	0.468	0.167	0.307	0.703	0.68	0.097
HI0028.F1:HI0138.F2	0.563	1	1	1	1	1	2	1	1	1	1	3	1	1	4	1.0	0.702	0.1	0.842	0.637	0.231	1.0	0.801	0.162	0.167	0.284	1.0	0.075	0.346
HI0028.F1:HI0139.F2	0.425	1	1	2	2	1	1	1	1	1	1	2	1	0	2	1.0	0.253	0.663	0.382	0.637	0.755	0.779	0.343	0.238	0.167	0.483	0.697	0.0	0.097
HI0028.F1:HI0140.F2	0.606	1	1	1	1	1	1	1	1	1	1	2	1	1	2	0.833	0.298	1.0	0.324	0.637	0.586	1.0	0.854	0.15	0.167	0.483	0.671	0.55	0.698
HI0028.F1:HI0142.F2	0.517	2	1	1	2	1	1	1	1	0	2	1	1	1	2	0.634	0.08	1.0	0.158	0.637	0.586	1.0	0.523	0.0	0.167	0.673	1.0	0.114	0.414
HI0028.F1:HI0143.F2	0.582	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1.0	0.298	1.0	0.259	0.637	0.492	0.356	0.395	1.0	0.167	0.483	1.0	0.08	0.346
HI0028.F1:HI0144.F2	0.543	1	1	2	1	1	1	1	3	1	1	2	1	0	4	1.0	0.298	0.597	0.097	0.637	0.586	1.0	0.141	0.393	0.167	0.483	1.0	0.0	0.346
HI0028.F1:HI0145.F2	0.566	0	1	1	2	1	2	1	1	0	2	2	2	1	3	0.0	0.702	0.62	0.373	0.637	0.532	1.0	0.523	0.0	0.42	0.483	0.608	0.087	0.483
HI0028.F1:HI0146.F2	0.485	1	1	1	1	2	2	1	2	0	1	2	1	1	3	1.0	0.358	0.674	0.842	0.422	0.319	1.0	0.523	0.0	0.167	0.483	0.736	0.118	0.144
HI0028.F1:HI0147.F2	0.565	1	1	1	1	2	2	1	2	0	2	3	1	1	4	1.0	0.702	1.0	0.842	0.469	0.586	1.0	0.382	0.0	0.247	0.433	0.636	0.187	0.171
HI0028.F1:HI0148.F2	0.614	1	1	1	1	2	2	2	1	1	2	3	1	1	4	0.817	0.298	1.0	0.842	0.572	0.438	0.486	0.523	0.609	0.39	0.254	0.79	0.344	0.136
HI0028.F1:HI0150.F2	0.586	1	1	1	1	2	2	1	1	1	2	3	1	0	3	1.0	0.226	1.0	0.842	0.637	0.586	0.732	0.477	0.619	0.196	0.232	0.934	0.0	0.346
HI0028.F1:HI0151.F2	0.593	2	2	1	1	1	2	1	1	0	1	2	1	1	3	0.529	0.298	1.0	0.842	0.637	0.42	0.827	0.523	0.0	0.673	0.483	1.0	0.187	0.346
HI0028.F1:HI0154.F2	0.668	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1.0	0.13	1.0	0.842	0.637	0.319	1.0	0.477	0.787	0.155	0.483	1.0	0.237	0.346
HI0028.F1:HI0156.F2	0.498	1	1	2	1	3	2	1	1	3	1	3	2	2	2	0.54	0.702	0.372	0.842	0.233	0.411	0.602	0.207	0.32	0.167	0.197	0.649	0.348	0.217
HI0028.F1:HI0159.F2	0.665	1	1	1	2	1	1	1	3	1	2	3	1	1	3	0.529	0.702	1.0	0.842	0.637	0.586	0.882	0.395	1.0	0.167	0.346	1.0	0.114	0.492
HI0028.F1:HI0160.F2	0.506	1	2	2	1	2	2	1	1	2	1	2	2	0	2	0.611	0.306	0.47	0.856	0.2	0.231	1.0	0.263	0.278	0.237	0.483	0.681	0.0	0.483
HI0028.F1:HI0162.F2	0.485	1	1	1	2	1	2	1	2	1	2	2	2	0	3	0.634	0.298	1.0	0.699	0.363	0.319	0.159	0.105	0.113	0.473	0.483	0.84	0.0	0.42
HI0028.F1:HI0163.F2	0.498	1	1	1	2	2	1	1	2	1	1	3	2	3	3	1.0	0.094	1.0	0.224	0.574	0.319	0.195	0.338	1.0	0.209	0.418	0.618	0.084	0.176
HI0028.F1:HI0164.F2	0.478	1	1	1	1	2	3	2	4	1	2	3	1	1	4	0.28	0.298	0.597	0.158	0.363	0.319	0.464	0.19	0.393	0.473	0.254	0.589	0.155	0.258
HI0028.F1:HI0165.F2	0.507	1	1	1	1	3	2	1	1	2	1	3	2	1	3	1.0	0.702	1.0	0.842	0.168	0.319	0.348	0.285	0.32	0.06	0.199	0.694	0.417	0.258
HI0028.F1:HI0170.F2	0.476	1	1	1	2	1	1	0	2	1	3	2	1	3	2	1.0	0.298	0.541	0.611	0.09	0.184	0.0	0.345	0.117	0.287	0.444	0.419	0.212	0.777
HI0028.F1:HI0173.F2	0.47	2	1	1	2	2	2	1	1	1	2	2	2	2	2	0.389	0.106	0.485	0.582	0.237	0.319	0.2	0.523	0.09	0.473	0.19	0.84	0.257	0.492
HI0028.F1:HI0174.F2	0.578	1	2	1	1	2	2	0	2	1	2	2	1	3	4	0.823	0.298	1.0	0.842	0.363	0.319	0.0	0.31	0.134	0.717	0.483	0.777	0.303	0.258
HI0028.F1:HI0175.F2	0.559	1	1	1	1	2	2	1	1	1	1	3	3	2	2	0.277	0.298	0.388	0.842	0.363	0.666	0.602	0.477	1.0	0.167	0.277	0.29	0.396	0.492
HI0028.F1:HI0177.F2	0.64	1	1	2	1	1	2	2	3	1	2	2	1	1	3	0.557	0.298	0.598	0.842	0.637	0.319	0.308	0.331	0.855	0.41	0.397	0.709	0.651	0.483
HI0028.F1:HI0183.F2	0.442	1	1	2	2	1	3	1	0	1	2	3	1	2	3	1.0	0.702	0.372	0.342	0.363	0.189	0.687	0.0	0.436	0.216	0.31	0.536	0.171	0.143
HI0028.F1:HI0185.F2	0.54	1	2	1	1	1	2	1	2	2	2	2	2	2	3	0.444	0.572	0.506	0.842	0.236	0.319	0.512	0.523	0.087	0.384	0.483	0.268	0.453	0.346
HI0028.F1:HI0187.F2	0.474	1	1	1	2	1	2	1	1	1	2	2	2	2	3	1.0	0.298	0.805	0.382	0.157	0.319	0.415	0.231	0.452	0.736	0.293	0.114	0.453	0.258
HI0028.F1:HI0188.F2	0.443	1	1	1	2	1	2	1	3	1	1	2	1	0	3	0.409	0.151	0.544	0.44	0.637	0.531	0.228	0.193	0.39	0.167	0.673	1.0	0.0	0.136
HI0028.F1:HI0189.F2	0.441	1	1	1	1	1	1	1	2	0	1	2	2	2	3	0.611	0.298	1.0	0.158	0.363	0.586	0.507	0.477	0.0	0.167	0.273	0.292	0.441	0.258
HI0028.F1:HI0190.F2	0.42	0	2	0	1	3	2	1	1	1	2	4	0	2	4	0.0	0.298	0.0	0.842	0.421	0.319	0.441	0.221	0.19	0.406	0.416	0.0	0.274	0.258
HI0028.F1:HI0194.F2	0.585	1	3	2	2	2	1	2	2	2	2	2	1	2	4	0.747	0.563	0.669	0.363	0.637	0.586	0.568	0.08	0.596	0.642	0.19	0.475	0.325	0.346
HI0028.F1:HI0196.F2	0.494	0	1	1	1	1	1	1	1	0	2	1	1	1	3	0.0	0.528	1.0	0.842	0.637	0.586	0.754	0.523	0.0	0.487	0.483	0.486	0.371	0.162
HI0028.F1:HI0197.F2	0.487	1	2	1	1	1	2	1	1	0	2	2	1	1	3	1.0	0.298	0.172	0.842	0.637	0.079	0.817	0.523	0.0	0.287	0.483	0.608	0.303	0.258
HI0028.F1:HI0198.F2	0.511	1	2	2	1	1	2	1	1	1	2	4	1	1	3	1.0	0.298	0.487	0.842	0.363	0.319	0.568	0.244	0.134	0.546	0.337	0.08	0.941	0.206
HI0028.F1:HI0199.F2	0.571	1	1	1	2	2	1	1	1	1	2	2	1	1	2	0.292	0.492	0.62	0.187	0.363	0.45	0.817	0.608	1.0	0.75	0.483	0.162	0.934	0.068
HI0028.F1:HI0200.F2	0.433	1	1	1	1	1	2	1	4	2	1	3	2	0	4	0.155	0.702	0.463	0.078	0.637	0.319	1.0	0.141	0.36	0.167	0.077	0.711	0.0	0.258
HI0028.F1:HI0203.F2	0.543	1	1	1	2	1	2	2	2	2	1	3	2	0	5	1.0	0.702	0.719	0.438	1.0	0.323	0.499	0.348	0.138	0.167	0.314	0.615	0.0	0.197
HI0028.F1:HI0206.F2	0.462	1	1	0	1	1	2	1	1	1	3	2	1	2	4	0.543	0.298	0.0	0.158	0.39	0.185	0.169	0.477	1.0	0.202	0.19	0.915	0.277	0.258
HI0028.F1:HI0207.F2	0.572	1	1	2	2	1	2	1	3	0	2	2	1	1	2	1.0	0.091	0.485	0.699	0.919	0.586	0.633	0.358	0.0	0.473	0.483	1.0	0.074	0.464
HI0028.F1:HI0208.F2	0.511	1	1	1	1	1	1	2	3	1	2	2	3	0	2	1.0	0.176	1.0	0.842	0.108	0.586	0.582	0.226	0.35	0.167	0.444	0.198	0.0	0.58
HI0028.F1:HI0211.F2	0.61	1	1	1	1	1	2	2	2	1	1	2	1	2	3	1.0	0.702	0.33	0.45	0.637	0.73	0.506	0.523	0.197	0.758	0.402	1.0	0.314	0.136
HI0028.F1:HI0213.F2	0.525	1	1	2	1	2	2	1	2	0	1	2	1	1	4	1.0	0.298	0.52	0.842	0.363	0.319	1.0	0.725	0.0	0.167	0.305	0.837	0.079	0.258
HI0028.F1:HI0215.F2	0.487	1	2	1	2	1	1	1	1	1	2	2	1	1	3	1.0	0.298	0.72	0.842	0.168	0.613	0.157	0.244	0.134	0.281	0.483	0.094	0.694	0.258
HI0028.F1:HI0216.F2	0.568	0	2	1	1	1	2	2	2	1	2	2	2	2	4	0.0	0.298	0.35	0.175	0.363	0.493	0.257	0.261	0.417	0.653	0.343	0.516	0.45	0.258
HI0028.F1:HI0225.F2	0.538	1	2	1	1	1	2	1	2	0	2	2	2	1	3	1.0	0.539	1.0	0.842	0.363	0.148	1.0	0.244	0.0	0.406	0.483	0.779	0.165	0.239
HI0028.F1:HI0227.F2	0.536	0	1	1	1	1	1	2	2	1	2	2	1	1	4	0.0	0.702	1.0	0.842	0.363	0.586	0.371	0.477	0.213	0.653	0.483	0.868	0.065	0.157
HI0028.F1:HI0230.F2	0.477	1	2	3	1	2	2	2	1	0	1	1	2	1	1	1.0	0.339	0.468	0.842	0.438	0.473	0.566	0.273	0.0	0.167	0.673	0.221	0.189	0.415
HI0028.F1:HI0232.F2	0.472	1	2	1	1	0	2	1	2	1	2	4	2	2	3	0.522	0.702	0.189	0.842	0.0	0.254	0.464	0.63	0.217	0.473	0.163	0.318	0.328	0.258
HI0028.F1:HI0239.F2	0.442	1	2	1	1	2	2	1	2	0	2	2	1	0	5	1.0	0.181	0.583	0.842	0.363	0.355	0.766	0.244	0.0	0.167	0.483	0.08	0.0	0.185
HI0028.F1:HI0241.F2	0.615	1	1	1	2	1	2	1	2	1	1	3	1	2	3	1.0	0.702	1.0	0.633	0.202	0.319	0.125	0.196	1.0	0.691	0.137	1.0	0.576	0.258
HI0028.F1:HI0242.F2	0.551	0	2	1	1	1	2	1	3	0	2	3	3	2	3	0.0	0.289	0.921	0.842	0.502	0.586	1.0	0.263	0.0	0.293	0.254	0.317	0.538	0.202
HI0028.F1:HI0246.F2	0.452	1	1	2	1	1	1	2	1	0	2	1	1	0	4	1.0	0.307	0.113	0.482	0.637	0.905	0.575	0.228	0.0	0.625	0.673	0.391	0.0	0.255
HI0028.F1:HI0251.F2	0.534	1	2	1	1	2	1	1	2	1	2	1	1	0	3	0.833	0.55	0.568	0.842	0.559	0.905	0.745	0.24	0.309	0.167	0.927	0.321	0.0	0.346
HI0028.F1:HI0253.F2	0.566	1	1	1	1	2	2	2	1	2	2	2	2	2	4	0.37	0.298	1.0	0.158	0.232	0.319	0.535	0.316	0.348	0.474	0.483	0.29	0.324	0.355
HI0028.F1:HI0254.F2	0.5	1	1	2	0	1	1	1	1	2	1	3	1	2	2	1.0	0.298	0.427	0.0	0.363	0.433	0.762	0.477	0.182	0.167	0.287	0.917	0.439	0.308
HI0028.F1:HI0256.F2	0.463	2	1	1	1	1	3	0	2	1	1	2	1	1	4	0.42	0.298	0.919	0.158	0.363	0.319	0.0	0.477	0.135	0.167	0.483	1.0	0.101	0.258
HI0028.F1:HI0258.F2	0.552	1	1	1	2	1	1	2	1	1	1	2	1	1	3	0.557	0.629	1.0	0.666	0.637	0.586	0.423	0.254	0.119	0.167	0.746	0.915	0.266	0.377
HI0028.F1:HI0259.F2	0.602	2	1	1	1	2	1	1	1	1	2	2	1	2	3	0.318	0.298	1.0	0.842	0.637	0.586	1.0	0.477	0.182	0.327	0.483	0.517	0.299	0.346
HI0028.F1:HI0263.F2	0.587	1	1	1	2	2	2	1	1	0	2	2	3	1	2	1.0	0.702	0.794	0.242	0.192	0.319	1.0	0.523	0.0	0.306	0.483	0.378	0.762	0.235
HI0028.F1:HI0265.F2	0.692	1	1	1	1	1	2	1	1	1	1	4	1	2	3	0.4	0.298	1.0	0.842	0.637	0.411	1.0	0.523	0.319	0.167	0.392	1.0	0.814	0.483
HI0028.F1:HI0266.F2	0.581	1	1	1	1	1	2	1	1	0	1	2	1	1	3	0.788	0.298	1.0	0.842	0.13	0.486	1.0	0.363	0.0	0.167	0.483	1.0	0.449	0.346
HI0028.F1:HI0267.F2	0.543	1	2	1	2	1	2	1	1	2	2	2	2	1	3	1.0	0.35	1.0	0.165	0.637	0.374	1.0	0.891	0.161	0.167	0.574	0.781	0.217	0.097
HI0028.F1:HI0268.F2	0.559	2	2	1	2	1	2	1	2	0	1	2	1	1	4	0.42	0.306	0.919	0.68	0.363	0.355	0.585	0.477	0.0	0.167	0.483	1.0	0.062	0.258
HI0029.F1:HI0030.F1	0.458	1	1	1	1	2	1	2	1	1	2	2	1	2	2	0.591	0.274	0.304	0.329	0.242	0.392	0.535	0.131	0.648	0.165	0.39	0.509	0.471	0.302
HI0029.F1:HI0031.F1	0.564	1	1	2	1	3	1	1	1	1	0	1	2	1	2	0.409	0.392	0.696	0.497	0.185	0.1	0.873	1.0	0.105	0.0	0.702	0.722	0.469	0.507
HI0029.F1:HI0032.F1	0.564	1	0	1	1	1	2	1	2	1	1	2	2	2	2	0.409	0.0	0.696	0.084	0.517	0.149	0.403	0.736	0.301	0.835	0.475	0.16	0.488	0.579
HI0029.F1:HI0033.F1	0.533	1	1	1	1	1	3	3	1	1	1	1	1	1	2	0.409	0.284	0.304	0.671	0.729	0.392	0.301	0.413	0.463	0.12	0.525	0.305	0.798	0.421
HI0029.F1:HI0035.F1	0.658	1	1	2	2	1	3	2	2	1	2	1	2	2	2	0.591	0.441	0.584	0.412	1.0	0.392	0.504	0.322	1.0	0.555	0.525	0.527	0.266	0.301
HI0029.F1:HI0038.F1	0.441	1	1	1	1	1	2	3	1	1	1	2	0	2	2	0.404	1.0	0.696	0.329	0.746	0.149	0.196	0.146	0.24	0.103	0.525	0.0	0.663	0.36
HI0029.F1:HI0039.F1	0.505	1	1	1	1	1	2	1	2	2	1	1	1	3	3	0.409	0.247	0.696	0.329	0.631	0.149	0.277	0.428	0.665	0.165	0.475	0.484	0.202	0.307
HI0029.F1:HI0040.F1	0.513	1	1	1	2	2	2	2	1	1	1	1	2	2	3	0.144	1.0	0.696	0.329	0.264	0.392	0.127	1.0	0.226	0.058	0.475	0.286	0.798	0.195
HI0029.F1:HI0041.F1	0.556	2	1	2	1	2	2	1	1	2	1	3	1	2	2	0.404	0.341	0.304	0.267	0.555	0.149	0.277	0.834	0.315	0.165	0.272	0.706	0.535	0.579
HI0029.F1:HI0047.F1	0.525	1	1	2	1	1	2	1	1	1	2	1	1	3	2	0.409	1.0	0.568	0.874	0.052	0.508	0.277	0.264	0.499	0.518	0.415	0.252	0.113	0.579
HI0029.F1:HI0049.F1	0.599	1	1	2	1	1	2	2	2	1	1	2	1	2	2	0.591	0.274	0.468	0.671	0.746	0.392	0.368	0.736	0.375	0.09	0.308	1.0	0.489	0.693
HI0029.F1:HI0050.F1	0.45	1	2	1	2	2	2	2	1	2	2	0	1	1	2	0.591	0.593	0.304	0.294	0.746	0.149	0.434	0.736	0.243	0.179	0.0	0.188	0.089	0.579
HI0029.F1:HI0053.F1	0.618	1	1	1	2	1	2	2	2	2	1	1	1	2	2	0.409	1.0	0.304	0.614	0.746	0.149	0.216	0.664	0.449	0.602	0.309	0.58	0.681	0.407
HI0029.F1:HI0054.F1	0.56	1	2	1	0	2	3	2	1	1	2	2	1	2	2	0.409	0.389	0.696	0.0	0.746	0.149	0.403	0.736	0.325	0.384	0.475	0.276	0.43	0.322
HI0029.F1:HI0059.F1	0.473	1	2	1	1	2	2	2	1	1	1	2	1	3	3	0.409	0.666	0.098	0.671	0.114	0.492	0.597	0.89	0.414	0.165	0.25	0.124	0.373	0.307
HI0029.F1:HI0060.F1	0.604	2	1	1	2	1	2	1	1	1	2	1	0	3	2	0.591	1.0	0.204	0.541	0.746	0.508	0.277	1.0	1.0	0.309	0.36	0.0	0.287	0.579
HI0029.F1:HI0061.F1	0.516	2	1	2	1	1	2	2	2	0	1	1	4	1	2	0.158	0.206	0.304	0.329	0.746	0.197	0.597	0.264	0.0	0.668	0.803	0.15	0.798	0.307
HI0029.F1:HI0062.F1	0.425	1	1	1	1	2	3	1	2	1	1	2	1	2	2	0.591	0.804	0.304	0.329	0.293	0.392	0.109	0.428	1.0	0.547	0.36	0.241	0.089	0.114
HI0029.F1:HI0063.F1	0.457	1	1	2	1	2	2	2	2	1	1	2	2	3	2	0.591	0.374	0.48	0.501	0.222	0.392	0.277	0.149	0.173	0.415	0.475	0.236	0.329	0.256
HI0029.F1:HI0064.F1	0.462	1	1	1	1	1	2	1	2	1	1	2	2	2	1	0.198	1.0	0.304	0.389	0.254	0.359	0.403	0.515	1.0	0.835	0.167	0.303	0.343	0.114
HI0029.F1:HI0067.F1	0.57	1	1	1	1	1	2	1	2	1	2	1	1	3	2	0.409	0.745	0.165	0.265	0.206	0.459	0.127	0.736	1.0	0.202	1.0	0.477	0.277	0.307
HI0029.F1:HI0069.F1	0.408	2	1	1	1	2	2	2	2	1	2	2	0	2	2	0.409	0.601	0.082	0.466	0.254	0.149	0.376	0.205	1.0	0.213	0.415	0.0	0.169	0.307
HI0029.F1:HI0072.F1	0.737	0	1	1	1	1	2	2	1	1	2	2	1	1	2	0.0	0.771	0.696	0.248	0.746	0.149	0.517	0.736	1.0	0.616	0.525	1.0	0.798	0.421
HI0029.F1:HI0074.F1	0.724	1	0	1	2	1	2	2	1	1	2	2	1	2	2	0.591	0.0	1.0	0.329	1.0	0.508	0.597	0.627	0.555	0.285	0.525	0.701	0.798	0.579
HI0029.F1:HI0075.F1	0.595	1	0	2	1	3	2	2	1	1	2	2	1	1	3	0.591	0.0	0.696	1.0	0.255	0.149	0.44	0.736	0.628	0.503	0.525	0.497	0.673	0.253
HI0029.F1:HI0076.F1	0.533	2	1	1	1	2	2	1	2	2	1	1	2	2	2	0.591	0.206	0.061	0.267	0.501	0.392	0.403	0.736	0.528	0.091	0.475	0.439	0.247	0.579
HI0029.F1:HI0077.F1	0.594	1	1	1	2	1	2	3	1	2	3	2	0	3	2	0.591	0.611	0.304	0.671	0.808	0.392	0.597	0.123	0.553	0.456	0.415	0.0	0.273	0.579
HI0029.F1:HI0081.F1	0.595	1	0	2	1	2	2	2	1	1	1	1	1	2	2	0.198	0.0	0.304	1.0	0.217	0.492	0.431	0.736	1.0	0.62	0.525	0.152	0.343	0.451
HI0029.F1:HI0082.F1	0.599	1	1	0	1	2	3	2	1	1	1	1	1	2	2	0.103	1.0	0.0	0.21	0.29	0.296	0.597	0.264	0.464	0.636	0.672	0.735	0.527	0.579
HI0029.F1:HI0084.F1	0.548	1	1	2	2	2	2	1	1	1	1	2	1	2	2	0.591	0.208	0.4	0.554	0.254	0.508	0.277	0.736	0.36	0.246	0.525	0.109	0.351	0.693
HI0029.F1:HI0087.F1	0.554	1	1	3	1	1	3	1	1	2	2	2	2	2	2	0.591	0.484	0.313	0.83	0.746	0.304	0.277	0.051	0.787	0.205	0.475	0.237	0.382	0.433
HI0029.F1:HI0089.F1	0.599	1	1	1	2	1	2	3	2	1	1	2	1	3	2	0.409	0.794	0.304	0.442	0.254	0.149	0.267	0.264	1.0	0.835	0.475	0.494	0.123	0.579
HI0029.F1:HI0090.F1	0.369	1	0	1	1	1	2	2	1	1	1	2	1	1	2	0.202	0.0	0.696	0.671	0.336	0.298	0.468	0.264	0.222	0.144	0.334	0.149	0.089	0.579
HI0029.F1:HI0091.F1	0.63	1	1	1	1	2	2	2	1	1	1	2	2	1	2	0.591	1.0	0.304	0.554	0.479	0.359	0.127	0.457	1.0	0.721	0.525	0.295	0.887	0.307
HI0029.F1:HI0094.F1	0.449	2	1	2	2	2	2	2	2	2	1	2	2	1	3	0.49	0.601	0.38	0.329	0.388	0.149	0.403	0.358	0.387	0.165	0.525	0.283	0.088	0.21
HI0029.F1:HI0101.F1	0.717	1	1	1	1	1	3	2	2	1	1	1	1	3	2	0.409	0.537	0.304	0.671	1.0	0.392	0.535	0.487	1.0	0.524	0.525	1.0	0.372	0.579
HI0029.F1:HI0103.F1	0.564	1	1	1	1	1	3	2	2	2	2	1	1	2	3	0.591	1.0	0.304	0.329	0.254	0.392	0.597	0.505	0.471	0.483	0.395	0.108	0.336	0.421
HI0029.F1:HI0106.F1	0.664	1	2	1	2	1	2	2	2	1	1	1	1	1	2	0.177	0.251	1.0	0.597	0.531	0.392	0.364	0.736	1.0	0.165	1.0	0.618	0.326	0.479
HI0029.F1:HI0108.F1	0.718	1	1	1	2	2	2	2	1	1	1	1	2	2	2	0.409	0.458	0.696	0.575	0.85	0.1	0.427	0.264	1.0	0.165	1.0	0.721	0.799	0.579
HI0029.F1:HI0112.F1	0.54	1	1	1	1	1	2	2	1	1	1	2	1	2	2	0.054	0.269	0.304	0.671	0.746	0.149	0.277	0.08	0.648	0.835	0.525	0.344	0.17	0.494
HI0029.F1:HI0113.F2	0.528	1	1	1	2	1	2	2	1	1	1	2	1	1	2	0.409	1.0	0.696	0.373	0.254	0.227	0.336	0.736	0.752	0.165	0.525	0.701	0.089	0.366
HI0029.F1:HI0114.F2	0.43	1	0	1	0	2	2	1	1	1	2	2	1	3	2	0.409	0.0	0.696	0.0	0.618	0.492	0.277	0.221	0.306	0.613	0.181	0.364	0.097	0.439
HI0029.F1:HI0116.F2	0.315	1	0	1	1	1	2	2	1	1	1	2	0	1	2	0.409	0.0	0.696	0.671	0.587	0.149	0.367	0.166	0.337	0.098	0.525	0.0	0.089	0.204
HI0029.F1:HI0118.F2	0.549	1	1	1	1	1	3	2	2	1	1	2	1	1	2	0.591	1.0	0.696	0.671	0.254	0.216	0.418	0.624	0.133	0.835	0.374	0.226	0.089	0.579
HI0029.F1:HI0119.F2	0.335	1	1	1	1	1	2	1	1	0	1	1	0	2	2	0.315	1.0	0.696	0.671	0.254	0.149	0.277	0.264	0.0	0.165	0.525	0.0	0.145	0.26
HI0029.F1:HI0122.F2	0.366	1	1	1	2	1	1	1	1	0	2	1	2	1	2	0.409	1.0	0.696	0.442	0.254	0.459	0.277	0.367	0.0	0.458	0.525	0.156	0.089	0.193
HI0029.F1:HI0124.F2	0.442	1	3	2	2	1	4	3	2	1	1	2	1	1	2	0.409	0.344	0.452	0.248	0.746	0.392	0.399	0.162	0.135	0.165	0.525	0.483	0.101	0.307
HI0029.F1:HI0125.F2	0.319	1	2	1	2	1	2	1	1	1	1	2	0	1	3	0.409	0.494	0.696	0.671	0.254	0.222	0.277	0.264	0.087	0.165	0.199	0.0	0.089	0.23
HI0029.F1:HI0126.F2	0.446	1	1	1	0	1	2	1	1	1	1	3	1	2	3	0.409	0.196	0.696	0.0	0.664	0.149	0.173	0.166	0.306	0.835	0.525	0.405	0.202	0.307
HI0029.F1:HI0127.F2	0.446	1	1	0	2	1	2	1	3	1	1	3	0	2	2	0.409	0.335	0.0	0.671	0.074	0.392	0.403	0.218	1.0	0.165	0.38	0.0	0.474	0.307
HI0029.F1:HI0129.F2	0.449	1	1	1	1	1	2	1	1	1	2	1	2	2	1	0.409	1.0	0.696	0.671	0.254	0.359	0.277	0.264	0.36	0.344	0.525	0.838	0.167	0.114
HI0029.F1:HI0130.F2	0.328	2	0	1	1	1	3	1	1	0	1	1	0	1	3	0.409	0.0	0.562	0.671	0.254	0.222	0.277	0.394	0.0	0.165	0.666	0.0	0.089	0.421
HI0029.F1:HI0131.F2	0.514	1	0	1	2	0	3	1	1	2	1	2	1	1	2	0.591	0.0	0.308	0.329	0.0	0.279	0.277	0.471	0.213	0.601	0.525	0.488	0.565	0.579
HI0029.F1:HI0132.F2	0.356	1	1	1	1	1	2	1	1	1	0	1	2	1	3	0.591	1.0	0.696	0.671	0.254	0.149	0.277	0.159	0.162	0.0	0.525	0.38	0.089	0.169
HI0029.F1:HI0134.F2	0.299	1	1	1	1	1	2	1	1	1	1	1	0	1	2	0.409	0.238	0.093	0.063	0.254	0.149	0.277	1.0	0.362	0.165	0.525	0.0	0.145	0.315
HI0029.F1:HI0136.F2	0.487	2	1	1	1	1	2	2	1	2	1	2	1	2	2	0.211	1.0	0.696	0.671	0.186	0.316	0.277	0.348	0.468	0.165	0.38	0.137	0.478	0.422
HI0029.F1:HI0138.F2	0.3	1	1	2	1	1	3	1	2	1	1	1	0	2	2	0.409	1.0	0.304	0.671	0.254	0.16	0.303	0.289	0.162	0.165	0.253	0.0	0.089	0.177
HI0029.F1:HI0139.F2	0.399	1	2	2	2	1	2	2	2	1	1	2	1	1	2	0.409	0.313	0.359	0.382	0.254	0.342	0.182	0.468	0.238	0.165	0.525	0.303	0.089	0.476
