comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
ND6D10.albumax.Control:ND6E6.albumax.Control	0.379	1	3	0	2	2	0	0	1	2	2	1	2	1	2	1.0	0.168	0.0	0.181	0.238	0.0	0.0	0.117	0.29	0.429	0.489	0.541	0.504	0.137
ND6D10.albumax.Control:ND6G1.albumax.Control	0.588	1	3	1	3	1	2	1	0	2	2	1	1	1	3	0.42	0.298	0.54	0.186	0.239	0.197	1.0	0.0	0.537	0.282	0.432	1.0	1.0	0.189
ND6D10.albumax.Control:ND6G8.albumax.Control	0.482	0	2	1	1	2	1	2	0	1	2	1	1	2	2	0.0	0.428	1.0	0.278	0.523	0.197	0.429	0.0	0.537	0.336	0.489	0.182	0.357	0.457
ND6D10.albumax.Control:ND6H1.albumax.Control	0.58	1	2	1	2	2	2	1	0	1	1	3	2	4	2	0.634	0.428	1.0	0.278	0.523	0.335	1.0	0.0	0.537	0.336	0.432	0.779	0.437	0.313
ND6D10.albumax.Control:ND6H4.albumax.Control	0.577	0	2	1	2	2	1	1	1	2	2	2	1	1	2	0.0	0.428	0.075	0.592	0.523	0.694	0.617	1.0	0.475	0.057	0.157	0.498	0.591	0.406
ND6D10.albumax.Control:ND6H7.albumax.Control	0.605	0	3	1	1	3	2	1	1	2	3	2	1	2	4	0.0	0.298	0.742	0.237	0.271	0.284	0.82	0.683	0.463	0.252	0.432	0.704	0.722	0.28
ND6D10.albumax.Control:ND6H9.albumax.Control	0.535	0	2	1	1	2	1	1	2	1	2	2	2	2	2	0.0	0.428	0.62	0.278	0.477	0.375	0.677	0.714	0.537	0.485	0.259	0.416	0.381	0.313
ND6D10.albumax.Control:cross1.1B5.serum.Control	0.653	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1.0	0.196	0.532	0.592	0.41	0.803	0.843	1.0	0.537	0.054	0.489	0.908	0.521	0.45
ND6D10.albumax.Control:cross1.1D1.serum.Control	0.548	1	3	1	2	1	1	1	2	1	2	2	2	3	3	1.0	0.195	0.103	0.592	0.238	0.197	0.765	0.128	0.843	0.499	0.432	0.514	0.234	0.313
ND6D10.albumax.Control:cross1.1E4.serum.Control	0.601	1	2	1	2	2	1	1	1	2	2	3	1	2	3	0.186	0.244	0.788	0.283	0.523	0.197	1.0	0.185	0.427	0.345	0.266	0.774	0.735	0.405
ND6D10.albumax.Control:cross1.2C6.3H.serum.Control	0.453	1	2	1	2	1	1	1	0	2	2	2	1	3	2	1.0	0.298	0.198	0.459	0.112	0.803	1.0	0.0	0.463	0.664	0.305	0.233	0.226	0.137
ND6D10.albumax.Control:cross1.2C8.serum.Control	0.514	0	2	1	2	2	1	1	1	1	0	2	1	2	3	0.0	0.298	0.872	0.227	0.388	0.197	1.0	0.31	0.537	0.0	0.583	0.623	0.383	0.405
ND6D10.albumax.Control:cross1.2F3.serum.Control	0.379	1	2	0	2	2	1	2	1	2	1	2	1	1	3	0.781	0.298	0.0	0.592	0.238	0.197	0.255	1.0	0.304	0.054	0.432	0.101	0.428	0.168
ND6D10.albumax.Control:cross1.3B4.P2.serum.Control	0.49	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1.0	0.298	0.654	0.592	0.523	0.582	0.284	1.0	0.463	0.29	0.489	0.375	0.052	0.313
ND6D10.albumax.Control:cross1.3C6.3B.serum.Control	0.465	1	2	1	3	2	1	1	2	1	1	2	1	2	3	0.49	0.726	0.602	0.212	0.477	0.197	0.27	0.295	0.366	0.109	0.432	0.217	0.527	0.288
ND6D10.albumax.Control:cross1.nm.1B6.serum.Control	0.566	1	3	2	1	3	2	1	1	1	3	2	1	1	3	0.161	0.428	0.511	0.278	0.298	0.268	0.789	0.89	0.463	0.282	0.135	1.0	0.11	0.405
ND6D10.albumax.Control:cross1.nm.1D12.serum.Control	0.514	1	3	1	3	2	2	1	0	2	2	2	0	1	3	1.0	0.236	0.863	0.345	0.238	0.197	0.291	0.0	0.325	0.243	0.489	0.0	0.89	0.405
ND6D10.albumax.Control:cross1.nm.1H7.serum.Control	0.568	1	2	1	2	2	1	1	1	2	2	2	1	1	3	0.51	0.107	0.851	0.187	0.523	0.803	0.9	0.245	0.463	0.605	0.152	0.602	0.383	0.405
ND6D10.albumax.Control:cross1.nm.2B8.serum.Control	0.474	1	3	1	2	1	2	1	1	1	1	2	0	2	4	0.436	0.428	0.123	0.592	0.32	0.197	0.84	0.49	1.0	0.294	0.237	0.0	0.358	0.137
ND6D10.albumax.Control:cross1.nm.2F6.serum.Control	0.527	2	2	1	2	1	2	1	0	2	2	3	2	2	2	0.562	0.298	0.872	0.651	0.523	0.441	1.0	0.0	0.537	0.215	0.189	0.212	0.336	0.313
ND6D10.albumax.Control:cross1.nm.2H3.serum.Control	0.543	1	2	1	1	1	2	1	1	3	2	2	3	2	3	0.818	0.298	1.0	0.408	0.523	0.174	0.285	0.125	0.243	0.664	0.432	0.304	0.353	0.15
ND6D10.albumax.Control:cross1.nm.3E10.serum.Control	0.465	1	2	1	2	3	1	2	2	1	2	2	1	1	3	0.557	0.428	0.073	0.592	0.396	0.057	0.766	0.196	0.122	0.221	0.144	0.286	0.864	0.22
ND6D10.albumax.Control:cross1.nm.3E8.serum.Control	0.556	0	2	1	1	2	1	1	1	1	2	2	2	2	2	0.0	0.428	0.763	0.278	0.245	0.409	0.797	1.0	0.537	0.327	0.561	0.308	0.706	0.24
ND6D10.albumax.Control:cross1.nm.3F9.serum.Control	0.586	1	2	1	2	1	2	2	1	1	0	2	1	3	2	0.463	0.726	1.0	0.278	0.761	0.55	0.47	1.0	0.537	0.0	0.242	0.314	0.363	0.457
ND6E3.albumax.Control:ND6E6.albumax.Control	0.558	1	1	0	2	1	1	0	2	2	1	1	3	2	3	1.0	0.388	0.0	0.428	0.847	0.114	0.0	0.376	0.467	0.237	0.686	0.263	0.556	0.313
ND6E3.albumax.Control:ND6G1.albumax.Control	0.514	1	1	1	3	1	2	1	1	2	1	1	3	1	2	0.42	0.471	0.54	0.304	0.545	0.129	1.0	0.376	0.533	0.491	0.263	0.415	0.477	0.218
ND6E3.albumax.Control:ND6G8.albumax.Control	0.48	0	0	1	1	1	1	2	1	2	2	1	1	2	2	0.0	0.0	1.0	0.623	0.157	0.129	0.429	0.376	0.266	0.489	0.686	0.145	0.467	0.322
ND6E3.albumax.Control:ND6H1.albumax.Control	0.556	1	0	1	2	1	2	1	1	2	1	1	3	2	2	0.627	0.0	1.0	0.456	0.088	0.335	1.0	0.376	0.266	0.728	0.253	0.263	0.631	0.322
ND6E3.albumax.Control:ND6H4.albumax.Control	0.549	0	0	1	1	0	1	1	2	2	1	2	2	2	2	0.0	0.0	0.075	0.121	0.0	0.763	0.617	0.45	0.329	0.943	0.589	0.298	0.556	0.283
ND6E3.albumax.Control:ND6H7.albumax.Control	0.448	0	1	1	2	2	2	1	2	3	1	1	2	1	2	0.0	0.503	0.742	0.623	0.322	0.353	0.82	0.175	0.329	0.524	0.166	0.263	0.278	0.339
ND6E3.albumax.Control:ND6H9.albumax.Control	0.522	0	0	1	1	1	1	1	2	2	1	2	3	2	2	0.0	0.0	0.62	0.623	0.498	0.375	0.677	0.317	0.266	0.179	0.314	0.217	0.492	0.358
ND6E3.albumax.Control:cross1.1B5.serum.Control	0.704	1	1	1	1	1	1	1	2	3	1	1	3	1	3	1.0	0.506	0.532	0.247	0.59	0.871	0.843	0.45	0.329	1.0	0.326	0.415	0.916	0.322
ND6E3.albumax.Control:cross1.1D1.serum.Control	0.425	1	2	1	1	1	1	1	2	3	1	1	3	3	1	1.0	0.587	0.103	0.377	1.0	0.129	0.765	0.254	0.266	0.165	0.314	0.263	0.091	0.322
ND6E3.albumax.Control:cross1.1E4.serum.Control	0.509	1	1	1	2	0	1	1	1	3	2	1	3	1	1	0.186	0.458	0.788	0.377	0.0	0.129	1.0	0.55	0.253	0.495	0.792	0.263	0.291	0.459
ND6E3.albumax.Control:cross1.2C6.3H.serum.Control	0.507	1	1	1	2	2	1	1	1	2	0	2	3	3	2	1.0	0.804	0.198	0.377	0.41	0.871	1.0	0.376	0.329	0.0	0.183	0.233	0.343	0.261
ND6E3.albumax.Control:cross1.2C8.serum.Control	0.581	0	1	1	2	2	1	1	1	2	2	2	3	2	1	0.0	1.0	0.872	0.623	0.144	0.129	1.0	0.659	0.266	0.663	0.141	0.181	0.652	0.359
ND6E3.albumax.Control:cross1.2F3.serum.Control	0.495	1	1	0	1	1	1	2	2	2	1	0	3	1	2	0.781	1.0	0.0	0.377	0.932	0.129	0.247	0.45	0.204	1.0	0.0	0.145	1.0	0.218
ND6E3.albumax.Control:cross1.3B4.P2.serum.Control	0.539	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1.0	1.0	0.654	0.377	0.233	0.582	0.284	0.45	0.329	0.341	0.505	0.263	0.444	0.322
ND6E3.albumax.Control:cross1.3C6.3B.serum.Control	0.425	1	1	1	1	2	1	1	3	2	3	1	2	2	2	0.49	0.248	0.602	0.268	0.309	0.129	0.27	0.295	0.204	0.36	0.075	0.145	0.556	0.272
ND6E3.albumax.Control:cross1.nm.1B6.serum.Control	0.506	1	1	2	1	1	2	1	2	2	1	2	3	1	1	0.161	0.182	0.511	0.623	0.098	0.268	0.789	0.45	0.329	0.191	0.382	0.415	0.444	0.459
ND6E3.albumax.Control:cross1.nm.1D12.serum.Control	0.531	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1.0	0.619	0.863	0.278	0.841	0.134	0.291	0.376	0.266	0.474	0.481	0.145	0.538	0.459
ND6E3.albumax.Control:cross1.nm.1H7.serum.Control	0.664	1	1	1	2	0	1	1	1	3	1	2	2	2	2	0.51	0.618	0.851	0.623	0.0	0.871	0.9	0.177	0.329	0.395	0.584	0.415	0.494	0.322
ND6E3.albumax.Control:cross1.nm.2B8.serum.Control	0.495	1	1	1	1	2	2	1	2	3	2	2	2	2	2	0.436	0.231	0.123	0.377	0.783	0.129	0.84	0.175	0.329	0.424	0.38	0.145	0.468	0.323
ND6E3.albumax.Control:cross1.nm.2F6.serum.Control	0.602	2	2	1	1	1	1	1	1	3	3	3	4	2	3	0.573	0.711	0.872	0.403	0.281	0.441	1.0	0.376	0.266	0.283	0.243	0.212	0.446	0.322
ND6E3.albumax.Control:cross1.nm.2H3.serum.Control	0.567	1	1	1	2	1	1	1	1	2	0	1	4	3	3	0.818	1.0	1.0	0.623	0.207	0.371	0.285	0.487	0.469	0.0	0.194	0.261	0.463	0.392
ND6E3.albumax.Control:cross1.nm.3E10.serum.Control	0.521	1	0	1	1	1	1	2	3	1	1	2	3	2	3	0.557	0.0	0.073	0.377	0.272	0.125	0.766	0.123	0.2	0.779	0.576	0.286	0.488	0.586
ND6E3.albumax.Control:cross1.nm.3E8.serum.Control	0.554	0	0	1	1	1	1	1	2	2	2	2	2	2	2	0.0	0.0	0.763	0.623	0.755	0.477	0.797	0.45	0.266	0.559	0.246	0.241	0.262	0.642
ND6E3.albumax.Control:cross1.nm.3F9.serum.Control	0.618	1	1	1	1	1	1	2	2	2	1	1	3	2	2	0.463	0.259	1.0	0.497	0.448	0.55	0.475	0.45	0.266	1.0	1.0	0.314	0.272	0.322
ND6E6.albumax.Control:ND6G1.albumax.Control	0.486	1	2	2	3	2	1	0	1	2	2	1	2	1	1	0.42	0.366	0.325	0.227	0.545	0.682	0.0	0.883	0.281	0.509	0.054	0.541	0.535	0.365
ND6E6.albumax.Control:ND6G8.albumax.Control	0.466	0	2	0	1	0	1	2	1	2	2	1	2	2	1	0.0	0.366	0.0	0.428	0.0	0.78	0.166	0.883	0.281	0.26	1.0	0.312	0.467	0.206
ND6E6.albumax.Control:ND6H1.albumax.Control	0.491	1	2	0	2	1	2	0	1	2	2	2	3	3	2	0.634	0.366	0.0	0.386	0.065	0.242	0.0	0.883	0.281	0.272	0.159	0.541	0.49	0.365
ND6E6.albumax.Control:ND6H4.albumax.Control	0.437	0	2	1	1	1	2	1	1	2	1	1	3	2	2	0.0	0.366	0.925	0.374	0.153	0.22	0.383	0.117	0.354	0.179	0.589	0.156	0.614	0.137
ND6E6.albumax.Control:ND6H7.albumax.Control	0.45	0	2	1	1	3	3	1	2	2	1	1	2	1	1	0.0	0.366	0.258	0.428	0.322	0.275	0.18	0.317	0.494	0.226	0.148	0.541	0.335	0.514
ND6E6.albumax.Control:ND6H9.albumax.Control	0.485	0	2	1	1	2	2	2	2	2	2	1	3	2	2	0.0	0.366	0.38	0.428	0.498	0.625	0.198	0.153	0.281	0.765	0.174	0.156	0.492	0.206
ND6E6.albumax.Control:cross1.1B5.serum.Control	0.516	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1.0	0.246	0.468	0.391	0.437	0.22	0.157	0.117	0.281	0.235	0.64	0.449	0.437	0.604
ND6E6.albumax.Control:cross1.1D1.serum.Control	0.544	1	2	1	1	1	1	1	2	2	2	0	2	2	2	1.0	0.217	0.897	0.572	0.847	0.78	0.235	0.444	0.44	0.765	0.0	0.602	0.212	0.206
ND6E6.albumax.Control:cross1.1E4.serum.Control	0.451	1	2	1	2	1	1	0	2	2	2	1	3	1	1	0.186	0.246	0.212	0.448	0.153	0.78	0.0	0.815	0.171	0.269	0.49	0.541	0.348	0.43
ND6E6.albumax.Control:cross1.2C6.3H.serum.Control	0.52	1	2	2	2	1	1	0	1	1	1	2	2	2	2	1.0	0.388	0.521	0.572	0.41	0.22	0.0	0.883	0.437	0.765	0.131	0.079	0.569	0.378
ND6E6.albumax.Control:cross1.2C8.serum.Control	0.442	0	1	1	2	1	1	0	2	2	2	2	2	2	2	0.0	0.388	0.128	0.428	0.135	0.78	0.0	0.408	0.281	0.235	0.171	0.459	0.493	0.213
ND6E6.albumax.Control:cross1.2F3.serum.Control	0.526	1	1	1	1	2	1	2	1	1	1	1	3	2	1	0.781	0.388	1.0	0.595	0.847	0.78	0.523	0.117	0.088	0.235	0.267	0.312	0.538	0.365
ND6E6.albumax.Control:cross1.3B4.P2.serum.Control	0.496	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1.0	0.388	0.346	0.572	0.08	0.198	0.716	0.117	0.546	0.231	0.819	0.375	0.271	0.365
ND6E6.albumax.Control:cross1.3C6.3B.serum.Control	0.529	1	1	1	1	3	1	1	2	2	2	1	2	1	1	0.49	0.366	0.398	0.51	0.309	0.78	0.73	0.449	0.173	0.165	0.239	0.398	0.911	0.506
ND6E6.albumax.Control:cross1.nm.1B6.serum.Control	0.395	1	2	1	1	2	2	1	0	1	1	1	2	1	1	0.161	0.366	0.117	0.428	0.153	0.37	0.211	0.0	0.546	0.576	0.382	0.541	0.386	0.43
ND6E6.albumax.Control:cross1.nm.1D12.serum.Control	0.618	1	1	1	2	1	1	1	1	2	3	1	2	1	1	1.0	0.75	0.137	0.21	0.688	0.6	0.709	0.883	0.716	0.235	0.795	0.312	0.538	0.635
ND6E6.albumax.Control:cross1.nm.1H7.serum.Control	0.448	1	2	1	2	1	1	1	1	2	1	1	2	2	2	0.51	0.251	0.149	0.428	0.153	0.22	0.1	0.627	0.546	0.37	0.584	0.143	0.494	0.206
ND6E6.albumax.Control:cross1.nm.2B8.serum.Control	0.562	1	1	1	1	1	2	1	2	2	2	2	2	3	1	0.436	0.366	0.877	0.572	0.783	0.527	0.16	0.51	0.3	0.24	0.38	0.312	0.468	0.667
ND6E6.albumax.Control:cross1.nm.2F6.serum.Control	0.464	2	2	1	2	1	3	0	1	3	2	2	3	2	2	0.562	0.388	0.128	0.349	0.128	0.172	0.0	0.883	0.281	0.284	0.243	0.133	0.446	0.206
ND6E6.albumax.Control:cross1.nm.2H3.serum.Control	0.627	1	1	0	2	1	2	1	2	2	1	1	3	3	2	0.818	0.388	0.0	0.428	0.054	0.629	0.715	0.812	0.643	0.765	0.508	0.156	0.463	0.635
ND6E6.albumax.Control:cross1.nm.3E10.serum.Control	0.558	1	2	1	1	2	1	1	2	2	2	1	1	2	3	0.557	0.366	0.927	0.572	0.272	1.0	0.099	0.508	0.377	0.235	0.576	0.06	0.546	0.387
ND6E6.albumax.Control:cross1.nm.3E8.serum.Control	0.487	0	2	1	1	1	2	1	1	2	2	2	4	2	2	0.0	0.366	0.237	0.428	0.598	0.394	0.203	0.117	0.281	0.206	0.56	0.208	0.32	0.667
ND6E6.albumax.Control:cross1.nm.3F9.serum.Control	0.318	1	1	0	1	1	2	1	1	2	1	1	1	1	1	0.463	0.366	0.0	0.302	0.295	0.23	0.278	0.117	0.281	0.235	0.674	0.06	0.581	0.206
ND6G1.albumax.Control:ND6G8.albumax.Control	0.517	1	1	1	2	1	1	2	1	1	3	1	1	2	1	0.58	0.529	0.54	0.454	0.297	0.902	0.429	1.0	0.634	0.26	0.054	0.182	0.388	0.419
ND6G1.albumax.Control:ND6H1.albumax.Control	0.703	1	1	1	2	1	2	1	1	1	2	3	2	3	1	0.054	0.529	0.54	0.48	0.366	0.242	1.0	1.0	0.634	0.491	0.589	0.779	0.548	0.783
ND6G1.albumax.Control:ND6H4.albumax.Control	0.43	1	1	2	1	1	0	1	0	2	1	1	1	1	2	0.58	0.529	0.325	0.186	0.455	0.0	0.617	0.0	0.475	0.434	0.36	0.498	0.623	0.281
ND6G1.albumax.Control:ND6H7.albumax.Control	0.618	1	1	2	3	2	2	1	1	2	2	2	1	2	2	0.58	1.0	0.54	0.454	0.503	0.177	0.82	0.317	0.366	0.239	0.852	0.704	0.722	0.217
ND6G1.albumax.Control:ND6H9.albumax.Control	0.565	1	1	2	2	2	2	1	2	1	2	1	2	2	2	0.58	0.529	0.295	0.454	0.251	0.526	0.677	0.133	0.634	0.509	0.775	0.416	0.414	0.425
ND6G1.albumax.Control:cross1.1B5.serum.Control	0.478	1	0	2	2	1	1	1	0	1	1	2	1	1	2	0.42	0.0	0.207	0.186	0.135	0.098	0.843	0.0	1.0	0.491	0.36	0.908	0.521	0.365
ND6G1.albumax.Control:cross1.1D1.serum.Control	0.622	1	2	1	2	1	1	1	2	2	2	1	2	3	1	0.42	0.195	0.325	0.227	0.545	0.902	0.765	0.444	0.56	0.509	0.946	0.514	0.234	0.516
ND6G1.albumax.Control:cross1.1E4.serum.Control	0.598	2	1	2	2	1	1	1	1	2	1	2	1	2	1	0.58	0.07	0.54	0.418	0.455	0.902	1.0	0.815	0.524	0.16	0.248	0.774	0.735	0.217
ND6G1.albumax.Control:cross1.2C6.3H.serum.Control	0.566	1	2	3	2	2	1	1	1	2	1	2	1	3	2	0.42	0.471	0.325	0.319	0.41	0.098	1.0	1.0	0.366	0.509	0.742	0.233	0.226	0.417
ND6G1.albumax.Control:cross1.2C8.serum.Control	0.613	1	1	1	2	2	1	1	2	1	2	3	1	2	2	0.58	0.471	0.675	0.681	0.311	0.902	1.0	0.525	0.634	0.491	0.473	0.623	0.414	0.217
ND6G1.albumax.Control:cross1.2F3.serum.Control	0.536	2	1	2	2	2	1	2	0	2	1	2	1	1	1	0.42	0.471	0.325	0.227	0.545	0.902	0.255	0.0	0.401	0.491	0.733	0.101	0.46	1.0
ND6G1.albumax.Control:cross1.3B4.P2.serum.Control	0.387	1	1	1	2	1	2	1	0	1	2	2	1	2	1	0.42	0.471	0.865	0.227	0.222	0.418	0.284	0.0	0.365	0.2	0.181	0.375	0.057	0.783
ND6G1.albumax.Control:cross1.3C6.3B.serum.Control	0.512	2	2	2	2	3	1	1	1	1	3	2	1	2	2	0.323	0.529	0.466	0.115	0.254	0.902	0.27	0.449	0.463	0.217	0.761	0.217	0.559	0.217
ND6G1.albumax.Control:cross1.nm.1B6.serum.Control	0.478	2	2	2	2	2	2	1	1	1	2	1	1	1	1	0.58	0.529	0.237	0.454	0.455	0.37	0.789	0.11	0.366	0.509	0.564	1.0	0.079	0.217
ND6G1.albumax.Control:cross1.nm.1D12.serum.Control	0.492	1	2	1	1	1	2	1	1	2	2	2	0	1	0	0.42	0.437	0.675	0.866	0.387	0.502	0.291	1.0	0.325	0.619	0.205	0.0	0.921	0.0
ND6G1.albumax.Control:cross1.nm.1H7.serum.Control	0.435	1	1	1	2	1	1	1	2	2	1	1	1	1	1	0.07	0.089	0.675	0.681	0.455	0.098	0.9	0.627	0.366	0.114	0.366	0.602	0.415	0.26
ND6G1.albumax.Control:cross1.nm.2B8.serum.Control	0.548	1	2	1	2	2	2	1	1	2	2	2	0	2	2	0.144	0.529	0.325	0.227	0.545	0.747	0.84	0.51	0.527	0.424	0.383	0.0	0.389	0.227
ND6G1.albumax.Control:cross1.nm.2F6.serum.Control	0.551	1	2	1	3	1	2	1	1	1	2	2	2	2	2	0.258	0.471	0.675	0.227	0.174	0.284	1.0	1.0	0.892	0.433	0.386	0.212	0.446	0.368
ND6G1.albumax.Control:cross1.nm.2H3.serum.Control	0.511	2	1	1	3	1	2	1	2	2	1	2	3	2	1	0.42	0.471	0.54	0.454	0.248	0.531	0.285	0.812	0.243	0.509	0.492	0.304	0.384	0.3
ND6G1.albumax.Control:cross1.nm.3E10.serum.Control	0.495	0	1	2	2	2	1	2	3	0	2	1	1	1	3	0.0	0.529	0.252	0.227	0.332	0.647	0.766	0.508	0.0	0.491	0.37	0.286	0.864	0.114
ND6G1.albumax.Control:cross1.nm.3E8.serum.Control	0.464	1	1	2	2	1	1	1	0	1	2	3	2	2	2	0.58	0.529	0.42	0.454	0.301	0.296	0.797	0.0	0.634	0.114	0.141	0.308	0.706	0.358
ND6G1.albumax.Control:cross1.nm.3F9.serum.Control	0.416	1	2	1	1	0	2	2	0	1	1	1	1	3	1	0.117	0.529	0.54	0.454	0.0	0.365	0.47	0.0	0.634	0.491	0.272	0.314	0.362	0.383
ND6G8.albumax.Control:ND6H1.albumax.Control	0.648	1	1	1	1	2	1	2	1	1	2	2	2	3	1	0.366	1.0	1.0	0.335	0.843	0.196	0.429	1.0	1.0	0.749	0.159	0.182	0.409	0.636
ND6G8.albumax.Control:ND6H4.albumax.Control	0.544	1	1	1	1	1	1	1	0	1	2	1	3	2	2	1.0	1.0	0.075	0.198	0.843	0.108	0.485	0.0	0.475	0.489	0.589	0.385	0.467	0.398
ND6G8.albumax.Control:ND6H7.albumax.Control	0.492	1	1	1	2	3	2	2	1	1	1	1	2	2	1	1.0	0.497	0.742	0.829	0.271	0.275	0.595	0.317	0.333	0.835	0.148	0.296	0.188	0.28
ND6G8.albumax.Control:ND6H9.albumax.Control	0.685	1	1	1	1	1	2	2	2	1	2	1	3	2	1	1.0	1.0	0.62	1.0	0.295	0.519	0.595	0.133	1.0	0.26	0.174	0.385	0.834	0.823
ND6G8.albumax.Control:cross1.1B5.serum.Control	0.437	0	1	1	1	2	0	2	0	1	2	1	2	2	1	0.0	0.494	0.532	0.13	0.41	0.0	0.429	0.0	0.613	0.489	0.64	0.182	0.382	0.396
ND6G8.albumax.Control:cross1.1D1.serum.Control	0.425	0	1	1	0	1	1	2	2	2	2	0	2	2	2	0.0	0.222	0.103	0.0	0.157	1.0	0.429	0.444	0.56	0.26	0.0	0.229	0.077	0.636
ND6G8.albumax.Control:cross1.1E4.serum.Control	0.561	1	1	1	1	1	1	2	1	1	2	1	2	2	1	0.814	0.542	0.788	0.269	0.843	1.0	0.429	0.815	0.637	0.251	0.49	0.226	0.201	0.364
ND6G8.albumax.Control:cross1.2C6.3H.serum.Control	0.322	0	1	1	1	1	0	2	1	1	2	2	2	2	1	0.0	0.196	0.198	0.134	0.59	0.0	0.429	1.0	0.147	0.26	0.131	0.443	0.178	0.052
ND6G8.albumax.Control:cross1.2C8.serum.Control	0.662	1	0	1	1	1	1	2	2	1	2	2	3	2	2	1.0	0.0	0.872	0.819	0.865	1.0	0.429	0.525	1.0	0.412	0.171	0.296	0.652	0.364
ND6G8.albumax.Control:cross1.2F3.serum.Control	0.436	1	0	0	0	1	1	3	0	1	2	1	2	2	1	0.219	0.0	0.0	0.0	0.089	1.0	0.255	0.0	0.683	0.489	0.267	0.375	0.467	0.397
ND6G8.albumax.Control:cross1.3B4.P2.serum.Control	0.409	0	0	1	0	2	1	2	0	0	2	1	2	3	1	0.0	0.0	0.654	0.0	0.767	0.47	0.118	0.0	0.0	0.263	0.819	0.375	0.21	0.636
ND6G8.albumax.Control:cross1.3C6.3B.serum.Control	0.57	2	1	1	2	2	1	2	1	1	1	1	2	3	1	0.323	0.752	0.602	0.342	0.253	1.0	0.104	0.449	0.829	0.634	0.237	0.625	0.467	0.288
ND6G8.albumax.Control:cross1.nm.1B6.serum.Control	0.444	1	1	2	1	2	1	2	1	0	2	1	1	1	1	0.839	0.818	0.511	1.0	0.447	0.37	0.429	0.11	0.0	0.26	0.382	0.182	0.368	0.364
ND6G8.albumax.Control:cross1.nm.1D12.serum.Control	0.639	0	1	1	1	2	2	3	1	2	4	1	2	2	2	0.0	0.381	0.863	0.445	0.159	0.53	0.291	1.0	0.325	0.224	0.795	0.443	0.467	0.364
ND6G8.albumax.Control:cross1.nm.1H7.serum.Control	0.62	1	1	1	1	1	0	3	2	1	2	1	1	1	2	0.49	0.382	0.851	0.779	0.843	0.0	0.429	0.627	0.135	0.135	0.584	0.625	0.834	0.477
ND6G8.albumax.Control:cross1.nm.2B8.serum.Control	0.482	1	1	1	0	1	2	2	1	1	3	2	2	1	1	0.564	0.769	0.123	0.0	0.217	0.747	0.595	0.51	0.527	0.173	0.38	0.443	0.538	0.127
ND6G8.albumax.Control:cross1.nm.2F6.serum.Control	0.605	1	1	1	1	2	2	2	1	2	1	2	2	2	2	0.18	0.056	0.872	0.054	0.719	0.36	0.429	1.0	0.613	0.449	0.243	0.241	0.584	0.585
ND6G8.albumax.Control:cross1.nm.2H3.serum.Control	0.565	1	0	1	1	1	2	3	2	3	2	1	3	1	2	0.182	0.0	1.0	0.872	1.0	0.629	0.285	0.812	0.243	0.26	0.508	0.298	0.666	0.243
ND6G8.albumax.Control:cross1.nm.3E10.serum.Control	0.535	1	1	1	0	2	1	2	3	1	2	1	2	1	2	0.443	1.0	0.073	0.0	0.396	0.746	0.361	0.508	0.341	0.749	0.576	0.443	0.363	0.313
ND6G8.albumax.Control:cross1.nm.3E8.serum.Control	0.599	1	1	1	1	2	1	2	0	1	3	2	3	3	1	1.0	1.0	0.763	1.0	0.245	0.394	0.595	0.0	1.0	0.299	0.56	0.335	0.173	0.333
ND6G8.albumax.Control:cross1.nm.3F9.serum.Control	0.67	1	1	1	1	2	1	3	0	1	2	1	2	2	1	0.537	0.741	1.0	0.874	0.552	0.385	0.304	0.0	1.0	0.489	0.674	0.443	0.353	1.0
ND6H1.albumax.Control:ND6H4.albumax.Control	0.479	1	1	1	2	1	2	1	0	1	1	1	2	2	1	0.366	1.0	0.075	0.278	0.912	0.423	0.617	0.0	0.475	0.671	0.135	0.394	0.49	0.398
ND6H1.albumax.Control:ND6H7.albumax.Control	0.54	1	1	1	2	2	2	1	1	1	1	2	2	4	1	0.366	0.497	0.742	0.335	0.271	0.423	0.82	0.317	0.333	0.749	0.589	0.704	0.269	0.058
ND6H1.albumax.Control:ND6H9.albumax.Control	0.626	1	1	1	1	2	1	1	2	1	2	2	1	3	2	0.366	1.0	0.62	0.335	0.295	0.517	0.677	0.133	1.0	0.272	0.412	0.615	0.435	0.642
ND6H1.albumax.Control:cross1.1B5.serum.Control	0.648	1	1	1	2	2	2	1	0	1	1	3	2	2	2	0.634	0.494	0.532	0.278	0.41	0.423	0.843	0.0	0.613	0.728	0.36	0.687	0.688	0.396
